label,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28
1,0.579,0.473,0.37,0.504,1.061,1.808,2.217,-0.302,0.0,2.174,0.46299999999999997,1.063,2.215,0.8759999999999999,-0.45799999999999996,-1.258,0.0,0.79,-1.975,-1.2919999999999998,0.0,0.988,0.889,0.9890000000000001,1.06,0.852,1.2409999999999999,1.246
0,1.617,0.139,1.335,0.484,0.102,0.8009999999999999,1.232,0.28800000000000003,2.173,0.7070000000000001,1.641,-0.519,0.0,1.376,-0.37799999999999995,-1.202,2.548,0.655,0.88,-1.6580000000000001,0.0,0.81,0.86,1.0979999999999999,0.948,1.7590000000000001,1.021,0.938
0,1.28,-1.517,0.647,0.508,0.5720000000000001,1.237,-1.686,0.19,2.173,0.8909999999999999,-1.339,-1.494,0.0,0.7190000000000001,-0.98,1.6740000000000002,0.0,0.956,-0.6629999999999999,-0.261,1.551,0.39399999999999996,0.735,1.001,0.894,0.706,0.8809999999999999,0.8109999999999999
0,0.711,-1.732,1.238,1.023,0.297,0.59,-0.159,0.782,0.0,0.6829999999999999,-0.244,-1.544,1.107,0.71,-0.8140000000000001,-0.8270000000000001,0.0,0.715,0.843,-0.9309999999999999,3.102,0.7509999999999999,0.8059999999999999,0.988,0.893,0.539,0.795,0.696
1,0.722,-0.19899999999999998,-0.40299999999999997,1.462,0.562,1.406,-1.4780000000000002,-1.7009999999999998,0.0,0.823,-0.7879999999999999,-0.08,0.0,1.486,-0.899,-1.021,2.548,0.8170000000000001,-0.055999999999999994,0.313,0.0,1.015,1.081,1.088,0.677,0.92,0.7859999999999999,0.723
1,2.102,-0.9470000000000001,0.254,0.322,0.742,1.126,-0.466,-1.3630000000000002,2.173,0.53,-0.882,-0.603,0.0,0.4,0.498,1.122,2.548,0.373,0.085,-1.6130000000000002,0.0,0.55,0.626,0.978,0.825,0.7929999999999999,1.006,0.784
1,0.968,-0.534,1.5759999999999998,0.475,-0.81,0.82,-1.138,-0.713,0.0,1.156,-1.04,-0.16399999999999998,1.107,1.696,-0.912,1.067,2.548,1.181,0.418,1.2209999999999999,0.0,0.9329999999999999,0.953,0.988,1.023,1.3330000000000002,0.909,0.8109999999999999
1,1.3359999999999999,-1.104,1.706,0.6659999999999999,-1.135,1.054,-1.3630000000000002,0.136,2.173,1.2009999999999998,-1.169,0.823,2.215,1.4380000000000002,-1.665,-1.4580000000000002,0.0,0.42200000000000004,-0.787,0.35700000000000004,0.0,0.943,1.051,0.982,1.276,0.97,0.987,0.8959999999999999
0,0.6559999999999999,-1.462,-0.762,0.9690000000000001,-0.09300000000000001,0.767,-0.732,0.8809999999999999,2.173,0.795,-0.15,1.6369999999999998,2.215,1.218,0.34700000000000003,-1.14,0.0,0.5660000000000001,0.39899999999999997,0.74,0.0,0.91,1.1079999999999999,0.992,1.4040000000000001,0.8,1.107,1.1420000000000001
0,0.8540000000000001,0.759,1.508,1.5919999999999999,-1.5590000000000002,0.612,1.712,0.6409999999999999,0.0,0.877,0.833,-0.358,1.107,0.7340000000000001,2.6180000000000003,-1.5419999999999998,0.0,1.5590000000000002,1.405,-0.055,0.0,0.877,0.9840000000000001,0.98,1.104,0.591,0.787,0.965
1,1.857,-0.763,-1.541,1.158,1.3630000000000002,0.782,1.2309999999999999,0.132,0.0,1.496,-1.237,-0.027999999999999997,0.0,1.014,0.672,-1.6130000000000002,1.274,1.1909999999999998,-0.14400000000000002,0.243,1.551,1.146,1.054,1.0170000000000001,0.993,0.924,0.861,1.185
1,0.789,-1.094,1.2770000000000001,0.589,0.096,0.397,-1.307,0.8909999999999999,0.0,0.762,0.701,-0.496,2.215,0.682,0.389,1.018,2.548,0.485,0.27899999999999997,-0.65,0.0,0.904,0.985,0.982,0.893,0.759,0.9329999999999999,0.777
1,1.5759999999999998,0.585,0.017,0.424,-0.45,1.348,-0.98,-0.961,0.0,1.031,-0.258,-1.484,0.0,1.681,-0.2,0.7709999999999999,2.548,1.265,0.124,0.354,0.0,0.9490000000000001,1.012,0.975,0.992,0.631,0.818,0.8
1,0.718,-1.455,-1.153,0.823,0.267,1.047,-0.159,0.085,1.087,1.401,-0.631,1.709,0.0,0.43,-0.988,-0.9890000000000001,0.0,0.607,-0.26,-1.338,3.102,0.8190000000000001,0.49,1.021,1.057,0.812,0.851,0.804
1,3.508,-0.092,-0.884,0.8340000000000001,-0.741,1.219,-0.922,0.715,2.173,1.1159999999999999,-0.738,1.435,0.0,0.937,-0.7040000000000001,-1.08,0.0,1.58,-1.5119999999999998,1.115,0.0,0.914,0.932,0.9670000000000001,0.629,0.787,1.2209999999999999,1.085
1,0.7879999999999999,0.311,-0.603,2.352,-0.597,1.723,-0.02,0.884,0.0,0.878,0.473,-1.242,0.0,0.997,0.1,0.502,1.274,0.55,0.9109999999999999,-1.22,3.102,0.961,0.823,1.003,0.807,0.636,0.76,0.764
0,1.171,0.305,-0.155,0.68,-1.067,0.983,-0.07200000000000001,0.98,2.173,0.633,0.34600000000000003,1.515,0.0,1.534,0.555,-1.337,2.548,1.337,-1.287,-0.039,0.0,0.8909999999999999,0.888,0.9890000000000001,0.815,1.431,0.9390000000000001,0.779
1,0.861,0.184,-0.6809999999999999,0.589,0.888,0.701,-0.011000000000000001,1.6840000000000002,2.173,0.866,-0.57,-0.046,0.0,0.5379999999999999,0.89,0.955,2.548,0.728,-1.008,-0.9079999999999999,0.0,0.7959999999999999,0.905,0.986,0.763,0.612,0.7509999999999999,0.6729999999999999
0,1.676,1.033,-0.634,0.244,-1.3969999999999998,0.741,-2.9389999999999996,-0.47200000000000003,0.0,1.048,-0.557,1.181,0.0,1.339,0.7979999999999999,1.482,2.548,0.769,-0.861,0.387,0.0,0.8140000000000001,1.131,0.985,0.68,0.18899999999999997,0.664,0.9390000000000001
1,0.7709999999999999,1.496,1.268,0.877,-0.29600000000000004,1.6580000000000001,0.706,-0.314,1.087,0.313,0.915,1.024,0.0,1.29,1.179,-1.7380000000000002,0.0,0.7859999999999999,-1.238,1.058,0.0,0.9540000000000001,1.15,1.124,1.1520000000000001,1.71,1.195,1.018
1,0.584,-2.056,1.693,0.361,-1.084,0.956,-1.1909999999999998,-1.63,1.087,1.182,-1.291,0.581,0.0,1.217,-1.012,-0.147,2.548,0.525,-0.195,-0.862,0.0,1.151,0.8540000000000001,0.986,0.662,1.3090000000000002,0.8909999999999999,0.764
0,1.0590000000000002,-0.44299999999999995,0.136,1.203,-1.7,1.351,2.7110000000000003,-1.74,0.0,0.589,-2.6660000000000004,-0.758,0.0,0.7140000000000001,-1.72,0.111,0.0,1.474,0.3,-0.536,3.102,0.882,1.92,1.5590000000000002,0.867,0.7809999999999999,1.899,1.8880000000000001
0,1.4580000000000002,0.275,-1.008,0.537,1.526,0.524,0.415,1.1179999999999999,2.173,0.743,-0.642,0.638,0.0,0.897,-0.304,0.013999999999999999,2.548,1.012,-0.436,-0.9159999999999999,0.0,1.1159999999999999,0.922,0.985,0.8009999999999999,0.789,0.6809999999999999,0.682
1,0.722,1.079,1.3030000000000002,1.547,0.6559999999999999,0.546,-0.263,0.04,0.0,0.779,0.299,1.5619999999999998,0.0,0.8079999999999999,0.155,-0.951,0.0,0.799,0.6970000000000001,-0.807,3.102,0.9390000000000001,0.9259999999999999,0.986,0.7759999999999999,0.763,0.872,0.779
1,0.97,-0.304,0.373,0.337,0.41,1.155,-0.04,-1.169,2.173,1.284,-0.363,-0.065,1.107,1.4,-1.374,1.4180000000000001,0.0,1.163,-0.609,1.048,0.0,0.863,1.043,0.986,0.768,1.5330000000000001,1.02,0.893
0,1.344,0.397,0.9490000000000001,1.828,1.165,2.156,0.833,-0.635,2.173,0.823,-1.1440000000000001,1.035,2.215,0.418,1.067,0.611,0.0,0.466,0.611,-1.226,0.0,0.49700000000000005,0.902,0.995,2.41,3.0439999999999996,1.8559999999999999,1.3330000000000002
1,0.961,0.261,0.073,0.578,-1.1520000000000001,0.688,0.18100000000000002,-1.238,0.0,0.958,-0.28600000000000003,-0.728,0.0,1.4140000000000001,1.262,0.47100000000000003,0.0,1.7269999999999999,0.42100000000000004,0.9279999999999999,3.102,0.871,0.996,0.9890000000000001,0.779,0.7609999999999999,0.8690000000000001,0.785
1,1.9580000000000002,0.099,-1.694,0.308,-0.7440000000000001,0.895,-0.581,0.025,2.173,0.5770000000000001,-0.447,0.5660000000000001,0.0,0.435,-1.329,-1.317,0.0,0.58,0.735,0.218,3.102,0.861,0.79,0.988,0.708,0.626,0.8490000000000001,0.754
1,0.679,1.22,-0.669,0.765,0.508,1.249,-0.541,1.192,2.173,0.9159999999999999,-2.121,-0.813,0.0,0.473,-0.603,0.20199999999999999,0.0,0.687,-0.045,-1.2830000000000001,0.0,1.073,0.617,0.987,1.876,0.83,1.2590000000000001,1.53
1,0.523,-1.556,0.132,2.2680000000000002,1.671,0.748,0.27,-0.627,2.173,0.8270000000000001,-0.026000000000000002,-1.454,0.0,0.9640000000000001,0.111,0.365,0.0,0.5870000000000001,-0.392,1.196,0.0,1.05,1.13,1.484,0.9740000000000001,0.679,1.119,0.953
1,0.503,-2.3040000000000003,-0.071,1.6059999999999999,-1.099,1.179,2.97,1.5519999999999998,0.0,1.6219999999999999,-1.088,-0.27399999999999997,1.107,1.42,-1.442,0.684,0.0,0.755,-1.9169999999999998,1.255,0.0,0.701,0.887,0.995,1.212,0.792,0.88,0.9009999999999999
1,0.904,-1.791,-0.7759999999999999,0.6729999999999999,-1.229,2.019,-0.8640000000000001,-1.733,0.0,1.186,-0.6990000000000001,0.496,0.0,2.406,-2.106,-0.373,0.0,3.3960000000000004,-1.848,-0.02,0.0,0.997,1.079,0.9790000000000001,0.762,0.875,1.001,0.97
1,1.168,1.256,-0.248,0.52,1.508,1.5130000000000001,0.105,1.249,2.173,0.773,-0.462,-0.139,2.215,0.765,0.973,-0.53,0.0,1.107,1.389,-1.063,0.0,0.561,1.057,1.079,1.389,1.5819999999999999,1.179,1.028
1,0.9229999999999999,-1.51,-1.655,0.631,-1.476,0.35,-1.6380000000000001,-0.13699999999999998,0.0,0.9129999999999999,0.215,0.19699999999999998,2.215,0.7759999999999999,-0.426,0.9490000000000001,2.548,0.488,0.027999999999999997,-1.329,0.0,0.815,0.875,0.9890000000000001,0.7020000000000001,0.643,0.76,0.682
0,1.23,0.746,-1.214,0.153,0.758,0.662,-0.10800000000000001,0.09300000000000001,0.0,1.035,1.08,1.3319999999999999,2.215,0.847,-1.16,-0.077,0.0,0.772,-0.057,-1.307,3.102,0.856,0.813,0.99,0.7859999999999999,0.752,0.985,0.943
1,1.172,0.23800000000000002,0.18,0.846,0.172,1.251,-2.722,-0.447,0.0,2.845,0.841,1.357,0.0,1.133,0.456,-0.59,2.548,1.555,-0.7809999999999999,1.604,3.102,0.976,0.8009999999999999,0.9990000000000001,1.022,1.225,0.8740000000000001,0.8809999999999999
1,0.8240000000000001,-0.8270000000000001,1.4680000000000002,0.701,-0.6709999999999999,0.784,1.125,-0.762,2.173,0.922,0.397,0.7659999999999999,0.0,0.444,-0.114,0.4,0.0,0.40399999999999997,0.973,1.091,3.102,0.413,1.104,0.987,0.684,0.593,0.8270000000000001,0.767
1,0.525,-0.0,-0.7140000000000001,0.20199999999999999,-1.6059999999999999,1.157,0.21600000000000003,1.178,2.173,1.026,-0.387,-1.124,0.0,1.041,-0.8140000000000001,-1.735,0.0,1.619,0.996,-0.3,0.0,0.92,1.1340000000000001,0.9890000000000001,1.061,0.945,0.981,0.958
1,0.648,-1.535,-1.506,0.945,-0.955,0.48200000000000004,0.488,0.858,2.173,0.804,-0.442,-0.498,2.215,0.619,-2.5839999999999996,0.606,0.0,0.61,-0.706,0.973,0.0,0.8220000000000001,1.084,0.987,0.9690000000000001,0.971,0.961,0.873
0,0.78,-1.577,-0.982,0.593,-0.33299999999999996,0.818,-0.638,1.031,2.173,0.961,-0.45399999999999996,-1.569,0.0,1.199,-1.03,0.254,2.548,0.669,-0.812,-0.355,0.0,0.966,0.972,0.996,0.767,0.852,0.772,0.732
1,0.34299999999999997,1.3559999999999999,1.125,1.7480000000000002,0.857,1.831,-1.169,-1.131,0.0,1.796,-0.551,0.16899999999999998,1.107,1.205,0.6829999999999999,1.318,2.548,1.001,-0.281,-1.641,0.0,0.95,1.141,0.992,1.304,1.7409999999999999,2.377,1.794
0,1.633,-1.022,-0.099,0.629,1.4580000000000002,1.351,-1.022,-0.635,2.173,1.6059999999999999,-1.3119999999999998,1.53,2.215,1.581,-0.873,1.169,0.0,0.452,2.124,-0.09,0.0,2.7489999999999997,2.403,1.385,1.07,2.042,1.885,1.518
0,1.001,-0.629,-1.3530000000000002,0.715,1.0070000000000001,0.856,0.934,0.469,2.173,1.135,0.136,-0.7090000000000001,2.215,1.062,0.46799999999999997,1.469,0.0,1.618,1.8880000000000001,-1.113,0.0,0.804,1.043,0.995,1.237,1.401,1.087,0.9640000000000001
1,1.207,0.579,-0.441,0.7709999999999999,0.937,1.01,-0.226,-1.077,2.173,1.173,0.882,0.478,2.215,1.2409999999999999,-1.6,1.033,0.0,0.755,0.594,-1.158,0.0,1.946,1.598,1.265,0.852,1.847,1.4469999999999998,1.227
0,1.2830000000000001,-1.3659999999999999,0.903,1.7690000000000001,0.126,1.178,-0.731,-0.6759999999999999,2.173,1.062,0.016,-0.379,2.215,1.168,-0.7909999999999999,1.6980000000000002,0.0,2.336,-0.11599999999999999,1.5430000000000001,0.0,0.725,1.374,1.3430000000000002,1.454,0.77,1.156,1.228
0,0.5429999999999999,-0.41100000000000003,-0.16399999999999998,1.3880000000000001,0.6990000000000001,0.618,-0.992,-0.629,1.087,0.513,0.9520000000000001,-1.66,0.0,1.554,-0.66,-1.433,2.548,1.214,-0.735,0.61,0.0,1.432,1.196,0.988,0.853,0.826,0.892,0.871
0,0.758,1.3130000000000002,-0.5710000000000001,0.563,-1.1340000000000001,1.047,-1.16,1.631,2.173,0.667,0.233,-0.026000000000000002,2.215,0.413,-1.078,0.272,0.0,0.414,-1.838,0.40399999999999997,0.0,0.7120000000000001,0.8140000000000001,0.997,0.6709999999999999,1.545,1.067,0.8590000000000001
1,1.3519999999999999,0.7340000000000001,-1.591,0.961,-0.909,1.381,-1.379,-0.253,0.0,1.435,1.137,1.088,2.215,0.672,0.976,-0.302,1.274,1.507,1.85,1.1540000000000001,0.0,0.831,0.925,0.9940000000000001,0.701,0.993,0.815,0.7140000000000001
1,1.107,-0.919,0.978,1.181,-1.3730000000000002,0.9390000000000001,-0.657,-0.145,0.0,1.068,-0.5489999999999999,0.28,2.215,1.7730000000000001,-0.369,-1.335,2.548,0.777,-2.495,-1.507,0.0,1.217,0.794,1.3530000000000002,0.953,1.4569999999999999,0.9490000000000001,0.9259999999999999
0,1.294,-1.7169999999999999,0.59,1.636,-1.479,0.698,-1.063,-0.934,0.0,1.874,-0.81,0.589,2.215,1.0270000000000001,-0.165,-0.841,2.548,1.062,-1.743,-1.358,0.0,0.855,0.8640000000000001,1.93,1.6130000000000002,1.4980000000000002,1.284,1.136
1,0.607,-1.0659999999999998,-1.262,1.093,0.5579999999999999,0.755,0.649,0.855,2.173,0.9390000000000001,-1.251,-0.87,0.0,0.7020000000000001,-0.5489999999999999,-1.6369999999999998,0.0,0.731,-0.809,-0.125,1.551,0.9059999999999999,0.6759999999999999,1.125,1.158,0.937,0.935,0.84
0,0.521,-1.814,0.525,0.792,-0.408,0.47600000000000003,-2.736,0.907,0.0,0.455,-2.594,-0.373,0.0,0.5760000000000001,0.634,-1.376,2.548,0.8640000000000001,-0.6779999999999999,-1.6769999999999998,3.102,0.904,0.9620000000000001,0.992,0.823,0.47,1.0490000000000002,0.895
0,0.619,0.45299999999999996,-1.2570000000000001,1.4980000000000002,1.209,1.178,0.616,-0.136,2.173,0.521,0.038,0.276,0.0,1.165,-0.462,-0.7809999999999999,0.0,1.8619999999999999,0.158,1.474,3.102,0.943,0.968,1.06,0.599,1.5930000000000002,0.971,0.805
0,1.1909999999999998,-0.94,0.272,0.635,1.199,0.94,-1.923,-1.028,0.0,0.419,-1.3319999999999999,-0.424,2.215,0.48,-0.755,1.1909999999999998,2.548,0.53,-2.339,1.208,0.0,1.0859999999999999,0.887,0.988,0.623,0.491,0.585,0.652
0,0.768,0.37200000000000005,0.409,0.875,1.1740000000000002,1.264,0.302,-1.53,1.087,1.564,0.7440000000000001,0.037000000000000005,2.215,0.675,-0.188,-1.18,0.0,0.483,1.733,0.573,0.0,1.089,1.02,0.9840000000000001,0.909,2.099,1.143,0.943
0,2.21,-1.143,-0.318,1.097,0.03,1.6880000000000002,0.9670000000000001,1.43,1.087,0.677,-0.5329999999999999,-1.075,2.215,0.45,-0.8190000000000001,0.7240000000000001,0.0,0.444,0.956,-1.083,0.0,0.775,1.133,0.997,0.8759999999999999,1.794,1.8630000000000002,1.359
1,1.238,-0.192,1.263,0.43700000000000006,-0.043,0.958,-0.18100000000000002,1.74,2.173,1.545,0.095,-0.125,0.0,0.862,0.043,-1.123,0.0,0.603,-0.672,-0.157,3.102,1.3869999999999998,0.8109999999999999,0.99,0.777,0.836,0.893,0.795
0,1.446,0.988,1.0959999999999999,0.6809999999999999,-0.10400000000000001,0.784,1.815,-1.354,0.0,0.774,0.08199999999999999,0.055999999999999994,1.107,1.1320000000000001,0.136,1.5659999999999998,2.548,1.5930000000000002,1.18,-0.33,0.0,1.409,1.4140000000000001,1.213,0.8759999999999999,0.973,1.071,0.948
0,0.925,-0.618,-0.475,0.529,0.15,0.74,0.13699999999999998,1.246,0.0,0.32299999999999995,-0.917,1.669,0.0,0.3,0.153,-1.025,2.548,0.5660000000000001,0.902,-0.302,3.102,0.7040000000000001,0.76,0.985,0.607,0.243,0.5770000000000001,0.672
1,2.62,-0.353,-0.9540000000000001,1.73,-1.222,2.205,-0.5529999999999999,0.231,0.0,2.4859999999999998,-0.455,1.0170000000000001,0.0,1.374,-1.349,-1.339,2.548,0.373,-0.769,-1.28,3.102,3.2430000000000003,1.808,0.9840000000000001,1.165,0.157,1.5130000000000001,1.6380000000000001
0,0.71,0.40700000000000003,1.069,0.794,-0.264,0.563,0.10300000000000001,0.27,0.0,0.425,1.023,-0.556,0.0,1.041,0.496,-1.0959999999999999,2.548,1.262,-0.25,1.5090000000000001,3.102,0.87,0.9109999999999999,0.988,0.728,0.732,0.674,0.613
1,0.9690000000000001,-0.018000000000000002,0.37799999999999995,0.293,-1.147,1.109,-0.11199999999999999,-0.14,0.0,1.24,0.001,1.319,1.107,1.3980000000000001,-0.47,-1.3980000000000001,2.548,0.7070000000000001,-0.526,-0.8390000000000001,0.0,0.872,1.13,0.988,0.86,0.9670000000000001,0.996,0.836
1,0.8440000000000001,-0.616,-0.133,0.584,0.271,1.0070000000000001,-0.7440000000000001,-1.248,0.0,1.811,-0.237,1.077,0.0,1.127,-0.43200000000000005,-0.6779999999999999,2.548,1.6,0.573,-0.069,0.0,0.489,0.84,0.982,0.674,0.645,0.586,0.5670000000000001
0,0.55,0.055999999999999994,0.77,0.8009999999999999,-1.4680000000000002,0.799,0.012,0.19,0.0,1.3119999999999998,-0.8909999999999999,1.7080000000000002,2.215,0.7,-0.8140000000000001,-0.083,2.548,1.297,-0.37200000000000005,-0.941,0.0,0.9570000000000001,0.853,0.988,0.662,1.0170000000000001,0.6509999999999999,0.593
1,0.32899999999999996,1.696,1.392,1.044,-0.8859999999999999,0.621,-0.43799999999999994,-1.047,2.173,0.425,1.169,1.056,0.0,0.39299999999999996,-0.125,1.27,2.548,0.8009999999999999,2.371,0.292,0.0,0.848,0.828,0.996,0.731,0.5429999999999999,0.9690000000000001,0.8220000000000001
0,0.716,-0.73,0.546,0.742,-0.046,0.682,-0.6759999999999999,1.15,1.087,0.348,-2.19,-0.462,0.0,0.597,-1.47,1.131,0.0,1.3730000000000002,-1.254,-1.249,3.102,0.7290000000000001,0.8029999999999999,0.976,0.818,0.9540000000000001,0.746,0.638
1,0.624,1.7480000000000002,-0.489,0.894,0.278,1.285,-0.40399999999999997,-1.719,2.173,0.53,-1.0390000000000001,-0.319,1.107,1.14,-0.373,-0.1,0.0,0.825,0.77,-1.7269999999999999,0.0,1.3119999999999998,0.93,0.9990000000000001,1.5330000000000001,1.227,1.131,0.98
1,0.447,0.52,0.302,0.36200000000000004,0.28600000000000003,0.835,-0.45,0.745,2.173,1.122,-1.459,-1.19,0.0,0.977,-0.792,-1.7109999999999999,0.0,0.385,-0.879,-0.485,1.551,0.892,0.59,0.992,0.696,0.568,0.7959999999999999,0.722
1,0.6629999999999999,0.344,0.493,0.851,-1.032,0.847,0.39299999999999996,1.68,0.0,1.061,0.045,-0.083,0.0,1.351,0.301,1.258,0.0,1.4169999999999998,-0.166,-0.532,3.102,0.882,0.67,1.02,0.648,0.52,0.475,0.515
1,1.339,1.3869999999999998,0.467,0.434,-1.261,0.919,-0.473,-1.1440000000000001,2.173,0.539,0.589,-1.7209999999999999,0.0,0.5429999999999999,-0.78,0.7190000000000001,0.0,0.986,-0.13,0.033,3.102,0.943,0.953,1.056,0.805,0.894,1.004,0.8640000000000001
0,1.085,0.552,1.3980000000000001,0.903,-1.324,0.6920000000000001,-0.187,-0.456,2.173,0.58,0.578,-0.18600000000000003,0.0,1.359,0.379,0.818,2.548,0.465,-0.797,-1.156,0.0,0.778,0.835,0.9890000000000001,0.956,1.163,0.823,0.7070000000000001
1,0.5660000000000001,1.432,0.9359999999999999,0.418,1.534,0.5820000000000001,-0.013999999999999999,-0.035,1.087,0.512,1.329,-0.757,0.0,0.491,2.138,1.59,0.0,0.862,-0.883,1.581,1.551,0.7659999999999999,1.065,0.975,0.713,0.851,0.912,0.7829999999999999
0,0.743,-1.5530000000000002,-0.24100000000000002,0.608,-0.784,0.888,-1.358,0.573,2.173,1.151,0.32299999999999995,1.6840000000000002,2.215,0.997,0.7859999999999999,-0.955,0.0,1.177,-1.475,0.917,0.0,0.9359999999999999,0.975,0.988,0.955,1.8969999999999998,1.205,1.0170000000000001
0,2.597,-0.003,-0.7879999999999999,0.897,0.664,0.973,0.604,0.046,0.0,1.023,0.465,-1.45,2.215,0.88,-0.67,1.742,0.0,0.379,-0.254,-0.032,0.0,0.6509999999999999,0.7170000000000001,2.043,1.1059999999999999,0.638,0.875,0.74
1,0.639,0.882,0.924,1.584,-1.193,1.17,-0.152,-0.36,2.173,1.1079999999999999,0.528,-1.5130000000000001,0.0,1.0659999999999998,0.36,1.422,0.0,1.725,1.344,0.541,3.102,0.9279999999999999,1.212,1.3159999999999998,1.337,1.861,1.173,1.021
1,0.6459999999999999,-0.809,0.126,0.353,0.14300000000000002,0.562,-1.886,1.3,0.0,0.8140000000000001,-0.99,-0.644,2.215,1.047,-1.67,-1.246,0.0,1.227,-0.878,1.271,3.102,0.8290000000000001,1.103,0.988,0.847,0.892,0.9129999999999999,0.7859999999999999
0,0.449,-1.5859999999999999,-1.57,1.374,-0.919,1.455,-0.9159999999999999,0.556,0.0,1.308,-2.904,-1.235,0.0,0.636,-0.24,-0.24600000000000002,2.548,0.693,-0.8109999999999999,1.036,0.0,0.643,0.8909999999999999,0.9840000000000001,0.631,0.551,0.6459999999999999,0.794
0,1.05,1.9680000000000002,-1.704,0.611,-0.057999999999999996,0.529,1.135,0.079,0.0,1.09,0.889,-1.314,2.215,0.9570000000000001,0.84,0.993,2.548,0.826,1.636,-0.17300000000000001,0.0,0.599,1.052,1.105,0.813,0.948,0.745,0.7140000000000001
0,0.705,-1.903,0.205,2.272,-0.243,0.557,-0.142,1.618,0.0,1.4169999999999998,0.631,1.1440000000000001,2.215,1.092,-1.3459999999999999,-1.006,2.548,0.725,0.5579999999999999,-1.125,0.0,0.725,0.992,0.992,3.753,2.0909999999999997,2.386,1.933
1,1.41,-0.826,1.1179999999999999,0.142,-1.159,0.485,0.156,-0.44,0.0,0.607,0.703,-1.306,2.215,0.861,1.294,0.08,2.548,0.485,0.812,-0.157,0.0,0.363,0.551,0.9940000000000001,1.111,0.778,0.831,0.7020000000000001
1,2.0469999999999997,1.124,-1.365,1.138,-0.537,1.896,-2.8680000000000003,1.3530000000000002,0.0,0.998,0.741,0.16899999999999998,0.0,1.396,0.40299999999999997,-0.483,2.548,1.2890000000000001,-0.261,0.591,0.0,0.937,0.7509999999999999,1.4369999999999998,1.015,0.8640000000000001,0.904,0.804
1,0.5589999999999999,0.07,-0.519,0.213,-1.411,0.85,-0.10400000000000001,0.648,2.173,0.475,0.516,-1.052,0.0,0.527,-1.161,-0.36,1.274,0.83,0.752,1.368,0.0,0.946,0.894,0.986,0.929,0.836,0.83,0.757
0,0.637,-0.505,-1.5390000000000001,2.5380000000000003,-0.871,0.7440000000000001,-0.623,1.149,0.0,0.546,-1.052,0.40700000000000003,0.0,0.47100000000000003,0.927,0.317,2.548,0.433,1.857,0.895,0.0,0.8959999999999999,0.879,0.9990000000000001,0.626,0.278,0.636,0.773
1,0.563,0.727,-1.148,0.955,0.405,0.9490000000000001,1.834,-0.976,0.0,0.77,-0.604,1.025,0.0,1.761,0.625,0.565,2.548,1.021,-0.7809999999999999,-1.2890000000000001,0.0,1.022,1.0070000000000001,1.001,0.7140000000000001,0.737,0.882,0.778
0,0.691,1.5430000000000001,0.106,0.995,1.01,1.251,0.61,0.862,2.173,0.622,-0.408,-0.13699999999999998,0.0,1.9340000000000002,1.463,-1.113,0.0,2.082,0.39299999999999996,-1.055,1.551,1.0859999999999999,1.011,0.986,0.733,1.6909999999999998,0.976,0.845
0,0.461,-0.55,-0.218,0.743,1.0659999999999998,1.464,-0.13,1.578,2.173,0.892,0.222,0.10400000000000001,0.0,0.92,1.56,-0.522,0.0,1.061,0.14,-0.597,3.102,1.3519999999999999,0.8809999999999999,0.985,0.983,1.235,1.195,0.9570000000000001
1,0.7659999999999999,-1.026,-0.231,1.05,1.3940000000000001,0.518,0.45,0.106,0.0,1.015,1.068,-1.355,2.215,1.111,0.674,1.099,2.548,0.71,-2.336,-0.474,0.0,0.767,0.865,1.236,1.117,0.927,1.089,0.903
0,4.2330000000000005,0.579,0.8340000000000001,1.008,1.3130000000000002,1.841,1.6130000000000002,-0.6409999999999999,0.0,1.2209999999999999,0.599,-1.416,1.107,0.514,2.295,-1.3119999999999998,0.0,0.6729999999999999,0.49,0.051,3.102,1.281,1.022,1.197,1.544,0.7929999999999999,1.0170000000000001,1.485
1,0.917,-0.616,-0.385,0.629,0.799,0.6890000000000001,0.191,-1.624,1.087,0.693,-0.9229999999999999,-1.56,1.107,1.113,-0.758,-0.10099999999999999,0.0,0.604,-2.088,1.025,0.0,1.1440000000000001,0.965,0.988,0.973,0.616,0.8809999999999999,0.774
0,0.667,-1.88,-0.20600000000000002,1.17,-0.271,0.8440000000000001,0.693,1.59,0.0,0.586,-0.084,0.365,2.215,0.366,-0.9670000000000001,-1.7209999999999999,1.274,0.43200000000000005,-0.095,-1.6380000000000001,0.0,0.441,0.809,0.993,0.6459999999999999,0.531,0.547,0.7829999999999999
1,0.841,-1.475,1.131,0.324,-0.386,1.92,2.867,-0.41600000000000004,0.0,0.802,-0.43,1.268,0.0,2.063,0.648,1.01,2.548,1.046,-0.147,1.705,1.551,0.934,1.275,0.9940000000000001,0.64,0.836,0.8170000000000001,0.755
1,0.996,0.207,-0.7340000000000001,1.212,0.745,0.36700000000000005,1.199,-1.205,0.0,0.882,0.982,-0.348,0.0,1.66,0.121,1.105,2.548,0.8270000000000001,0.17300000000000001,-1.35,3.102,0.853,1.27,1.479,0.813,0.718,0.784,0.775
